
"nodes","max.update","n.seeds","threshold","z","time","n.run","cascade.fraction"
10000,100,1,0.3,6,3,1,2e-04
10000,100,1,0.3,6,3,2,2e-04
10000,100,1,0.3,6,4,3,4e-04
10000,100,1,0.3,6,3,4,2e-04
10000,100,1,0.3,6,2,5,1e-04
10000,100,1,0.3,6,2,6,1e-04
10000,100,1,0.3,6,2,7,1e-04
10000,100,1,0.3,6,2,8,1e-04
10000,100,1,0.3,6,2,9,1e-04
10000,100,1,0.3,6,2,10,1e-04
10000,100,1,0.3,7,2,1,1e-04
10000,100,1,0.3,7,3,2,2e-04
10000,100,1,0.3,7,3,3,2e-04
10000,100,1,0.3,7,3,4,2e-04
10000,100,1,0.3,7,2,5,1e-04
10000,100,1,0.3,7,2,6,1e-04
10000,100,1,0.3,7,3,7,2e-04
10000,100,1,0.3,7,2,8,1e-04
10000,100,1,0.3,7,2,9,1e-04
10000,100,1,0.3,7,3,10,3e-04
10000,100,1,0.3,8,2,1,1e-04
10000,100,1,0.3,8,2,2,1e-04
10000,100,1,0.3,8,2,3,1e-04
10000,100,1,0.3,8,2,4,1e-04
10000,100,1,0.3,8,2,5,1e-04
10000,100,1,0.3,8,2,6,1e-04
10000,100,1,0.3,8,2,7,1e-04
10000,100,1,0.3,8,2,8,1e-04
10000,100,1,0.3,8,2,9,1e-04
10000,100,1,0.3,8,2,10,1e-04
10000,100,1,0.3,9,2,1,1e-04
10000,100,1,0.3,9,2,2,1e-04
10000,100,1,0.3,9,2,3,1e-04
10000,100,1,0.3,9,2,4,1e-04
10000,100,1,0.3,9,2,5,1e-04
10000,100,1,0.3,9,2,6,1e-04
10000,100,1,0.3,9,2,7,1e-04
10000,100,1,0.3,9,2,8,1e-04
10000,100,1,0.3,9,2,9,1e-04
10000,100,1,0.3,9,2,10,1e-04
10000,100,1,0.3,10,2,1,1e-04
10000,100,1,0.3,10,2,2,1e-04
10000,100,1,0.3,10,2,3,1e-04
10000,100,1,0.3,10,2,4,1e-04
10000,100,1,0.3,10,2,5,1e-04
10000,100,1,0.3,10,2,6,1e-04
10000,100,1,0.3,10,2,7,1e-04
10000,100,1,0.3,10,2,8,1e-04
10000,100,1,0.3,10,2,9,1e-04
10000,100,1,0.3,10,2,10,1e-04
10000,100,1,0.3,11,2,1,1e-04
10000,100,1,0.3,11,2,2,1e-04
10000,100,1,0.3,11,2,3,1e-04
10000,100,1,0.3,11,2,4,1e-04
10000,100,1,0.3,11,2,5,1e-04
10000,100,1,0.3,11,2,6,1e-04
10000,100,1,0.3,11,2,7,1e-04
10000,100,1,0.3,11,2,8,1e-04
10000,100,1,0.3,11,2,9,1e-04
10000,100,1,0.3,11,2,10,1e-04
10000,100,1,0.3,12,2,1,1e-04
10000,100,1,0.3,12,2,2,1e-04
10000,100,1,0.3,12,2,3,1e-04
10000,100,1,0.3,12,2,4,1e-04
10000,100,1,0.3,12,2,5,1e-04
10000,100,1,0.3,12,2,6,1e-04
10000,100,1,0.3,12,2,7,1e-04
10000,100,1,0.3,12,2,8,1e-04
10000,100,1,0.3,12,2,9,1e-04
10000,100,1,0.3,12,2,10,1e-04
10000,100,1,0.3,13,2,1,1e-04
10000,100,1,0.3,13,2,2,1e-04
10000,100,1,0.3,13,2,3,1e-04
10000,100,1,0.3,13,2,4,1e-04
10000,100,1,0.3,13,2,5,1e-04
10000,100,1,0.3,13,2,6,1e-04
10000,100,1,0.3,13,2,7,1e-04
10000,100,1,0.3,13,2,8,1e-04
10000,100,1,0.3,13,2,9,1e-04
10000,100,1,0.3,13,2,10,1e-04
10000,100,1,0.3,14,2,1,1e-04
10000,100,1,0.3,14,2,2,1e-04
10000,100,1,0.3,14,2,3,1e-04
10000,100,1,0.3,14,2,4,1e-04
10000,100,1,0.3,14,2,5,1e-04
10000,100,1,0.3,14,2,6,1e-04
10000,100,1,0.3,14,2,7,1e-04
10000,100,1,0.3,14,2,8,1e-04
10000,100,1,0.3,14,2,9,1e-04
10000,100,1,0.3,14,2,10,1e-04
10000,100,1,0.3,15,2,1,1e-04
10000,100,1,0.3,15,2,2,1e-04
10000,100,1,0.3,15,2,3,1e-04
10000,100,1,0.3,15,2,4,1e-04
10000,100,1,0.3,15,2,5,1e-04
10000,100,1,0.3,15,2,6,1e-04
10000,100,1,0.3,15,2,7,1e-04
10000,100,1,0.3,15,2,8,1e-04
10000,100,1,0.3,15,2,9,1e-04
10000,100,1,0.3,15,2,10,1e-04
