4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 30 35 40 45 
0.0031969309 0.0008695652 0.0034526854 0.0013153087 -0.0005115090 -0.0019323671 -0.0007416880 -0.0003952569 -0.0019181586 0.0007082432 -0.002009499 0.003478261 0.012547954 0.040484429 0.057956806 0.084816261 0.1135933504 0.1541103398 0.1712181 0.2072985 0.2372442 0.2727468 0.3155027 0.3626220 0.5498636 0.7381878 0.8465217 0.8747883
0.0010230179 -0.0009207161 0.0006393862 -0.0006211180 -0.0008631714 0.0034384768 0.0025831202 -0.0026970472  0.0004049446 -0.0001573874 -0.012184874 0.011116795 0.009446931 0.025109072 0.050042626 0.070332481 0.1063427110 0.1366094264 NA NA NA 0.2672839 NA NA 0.5297442 0.7480015 NA NA 
-0.0003196931 -0.0006649616 0.0015345269 -0.0005115090 0.0007992327 -0.0011082694 0.0025063939 -0.0005115090 -0.0083972720 0.001337793 0.0012787724 0.0007672634 0.0141144501 0.0400631864 0.0622335891 0.0867411495 0.118491049 0.140238704 NA NA NA 0.2873862 NA NA 0.5038704 0.7372086 NA NA
NA NA NA NA NA NA NA NA NA 0.001731261 -0.002009499 0.001977835 0.016032609 0.032420641 0.060315431 0.078449320 0.115191816 0.152125198 NA NA NA 0.2985269 NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA -0.001278772 0.0002557545 0.0017050298 0.0161604859 0.0357604935 0.0569764138 0.0778974290 0.098363171 0.138070881 NA NA NA 0.2813095 NA NA NA NA NA NA
