3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 34 38
5.967604e-04 4.475703e-03 3.171355e-03 -2.429668e-03 8.037998e-04 -3.196931e-05 -3.012219e-03 -8.951407e-04 -4.650081e-04 4.262575e-05 -1.298446e-03 6.028498e-04 -3.751066e-04 3.308824e-03 -1.504438e-03 1.420858e-04 1.830664e-03 -1.010230e-03 -1.497991e-03 4.650081e-04 1.193150e-02 -2.184569e-03 2.228133e-02 0.0419339 0.1746329 0.540528 0.7454449 0.8421569 0.8648638 0.8798762
8.525149e-05 -7.672634e-04 4.603581e-04 3.196931e-03 1.059554e-03 -1.182864e-03 2.699631e-03 1.994885e-03 -1.860033e-04 2.557545e-04 4.918355e-03 1.662404e-03 6.308610e-04 1.854220e-03 5.235445e-03 -1.477693e-03 -3.459416e-03 2.480818e-03 4.092072e-03 4.033946e-03 4.114311e-03 1.037937e-02 1.474169e-02 NA NA NA NA 0.8334356 0.8682413 0.8738727
3.410060e-04 -1.342711e-03 -2.148338e-03 2.173913e-03  2.557545e-03 1.150895e-03 -8.525149e-05 -5.959079e-03 4.185073e-04 -6.820119e-04 -8.066103e-04 3.105590e-04 5.166240e-03 4.379795e-03 6.017752e-05 -1.264564e-03 5.613138e-03 -6.265985e-04 3.044696e-04 -4.545455e-03 2.802179e-03 6.479113e-03 1.771867e-02 NA NA NA NA 0.8447656 0.8633820 0.8815184
-0.0023870418 -0.0024296675 0.0012787724 -0.0006393862 0.0002192181 0.0022058824 0.0031543052 -0.0024040921 0.0023017903 -0.0002557545 -0.0005705292 0.0016989404 0.0010741688 -0.0004635550 -0.0041973823 0.0012503552 0.0033651905 0.0009079284 -0.0073194495 0.0029411765 0.0006671856 0.0095268542 0.0120306905 NA NA NA NA 0.8213384 0.8595156 0.8775003
-2.813299e-03 3.836317e-04 -2.404092e-03 -6.820119e-04 7.307271e-05 5.754476e-04 1.818698e-03 -1.841432e-03  4.417577e-04 1.641091e-03 3.049380e-03 -5.297771e-04 -4.586530e-03 4.299872e-03 6.769971e-04 1.562944e-04 6.730381e-04 3.874680e-03 -3.410060e-04 3.127180e-03 8.773490e-03 8.557118e-03 1.726854e-02 NA NA NA NA 0.8194970 0.8613811 0.8713420
