"","alpha","g_ratio","g_ratio_sd","type"
"1",0,0.731667639475745,0.134530429742867,"Betw Targeted"
"2",0.05,0.768292898373711,0.129045712065886,"Betw Targeted"
"3",0.1,0.726759230523588,0.142359036765772,"Betw Targeted"
"4",0.2,0.724018001617882,0.150518732262221,"Betw Targeted"
"5",0.3,0.713172866924266,0.152658593401736,"Betw Targeted"
"6",0.4,0.706886790229008,0.150079043347136,"Betw Targeted"
"7",0.5,0.746463299389448,0.132277657007083,"Betw Targeted"
"8",0.6,0.729827524834238,0.147490354975569,"Betw Targeted"
"9",0.7,0.723909319391015,0.137667401003833,"Betw Targeted"
"10",0.8,0.733002144475706,0.150947696258936,"Betw Targeted"
"11",0.9,0.736580435469179,0.133169630257137,"Betw Targeted"
"12",1,0.733883535418288,0.12984711716454,"Betw Targeted"
"13",1.1,0.737483658558102,0.156299792433238,"Betw Targeted"
"14",1.2,0.751310120872516,0.14616413072761,"Betw Targeted"
"15",1.5,0.730209196214395,0.143857020898261,"Betw Targeted"
"16",0,0.919570154492694,0.0865131179882578,"Random"
"17",0.05,0.930801592666657,0.0854571203391735,"Random"
"18",0.1,0.92094279193178,0.102744287262609,"Random"
"19",0.2,0.934801881472922,0.0827187033192629,"Random"
"20",0.3,0.932568796093798,0.0751966920318942,"Random"
"21",0.4,0.929763944158293,0.0897336931651763,"Random"
"22",0.5,0.935760030043573,0.0871899010539567,"Random"
"23",0.6,0.945925496265762,0.056089614678012,"Random"
"24",0.7,0.937925086681042,0.0784342402723465,"Random"
"25",0.8,0.930302555830343,0.0815258975002401,"Random"
"26",0.9,0.935465773494607,0.0927306955525595,"Random"
"27",1,0.930202577173861,0.079645830452459,"Random"
"28",1.1,0.931148295150705,0.0862215601777626,"Random"
"29",1.2,0.935191605692148,0.0787535825703629,"Random"
"30",1.5,0.931765571731073,0.0891714529146363,"Random"
"31",0,0.979241871415535,0.0775924619300194,"Deg targeted"
"32",0.05,0.979558303574384,0.0658801273292354,"Deg targeted"
"33",0.1,0.965185121835221,0.0927589947490301,"Deg targeted"
"34",0.2,0.978209426245052,0.0661509032904891,"Deg targeted"
"35",0.3,0.970371802038251,0.0933445002409711,"Deg targeted"
"36",0.4,0.990161287313329,0.0435509836809118,"Deg targeted"
"37",0.5,0.973526084069218,0.0845353033662603,"Deg targeted"
"38",0.6,0.983749132660968,0.0540081819595079,"Deg targeted"
"39",0.7,0.972773194973121,0.0808203534095708,"Deg targeted"
"40",0.8,0.98411704860653,0.0575733475541317,"Deg targeted"
"41",0.9,0.985167359805104,0.0587980049847798,"Deg targeted"
"42",1,0.978995181046001,0.0787579975372397,"Deg targeted"
"43",1.1,0.979494174806696,0.0758105600621252,"Deg targeted"
"44",1.2,0.971139924567711,0.0850315685785659,"Deg targeted"
"45",1.5,0.970359047870029,0.0910244881112183,"Deg targeted"
