"","alpha","g_ratio","g_ratio_sd","type"
"67",0.04,0.164929254254254,0.231272979751315,"Deg targeted"
"68",0.05,0.292932484739248,0.305984953625829,"Deg targeted"
"69",0.06,0.458942794347454,0.374822332416641,"Deg targeted"
"70",0.07,0.693914614213412,0.347382689528821,"Deg targeted"
"71",0.08,0.834004129129129,0.240030092683788,"Deg targeted"
"72",0.09,0.955949024024024,0.155682071494952,"Deg targeted"
"73",0.1,0.983919794744644,0.0270674592729272,"Deg targeted"
"74",0.11,0.994773948798498,0.00518714593088065,"Deg targeted"
"75",0.12,0.996399474474475,0.00381526961474339,"Deg targeted"
"76",0.13,0.99527412357247,0.00491041672742771,"Deg targeted"
"77",0.14,0.996599198898297,0.00299453691558662,"Deg targeted"
"78",0.15,0.997024924924925,0.00323824557168395,"Deg targeted"
"79",0.16,0.997199474173572,0.00268171733183869,"Deg targeted"
"80",0.17,0.9981495995996,0.00161045380245789,"Deg targeted"
"81",0.18,0.997999549499399,0.00188140767028315,"Deg targeted"
"82",0.19,0.998099624624625,0.00151607695920384,"Deg targeted"
"83",0.2,0.998574874874875,0.00127872883725135,"Deg targeted"
"84",0.21,0.9984747997998,0.000986974580147956,"Deg targeted"
"85",0.22,0.9981997997998,0.00209043765311028,"Deg targeted"
"86",0.23,0.998774724724725,0.00069750579528939,"Deg targeted"
"87",0.24,0.998774874874875,0.000831630343970867,"Deg targeted"
"88",0.25,0.99842454954955,0.00127932677960234,"Deg targeted"
"89",0.26,0.998924874874875,0.000266710908173588,"Deg targeted"
"90",0.27,0.9986996996997,0.000992754098426065,"Deg targeted"
"91",0.28,0.998399774774775,0.0013548506983519,"Deg targeted"
"92",0.29,0.998674649499199,0.000997612358218748,"Deg targeted"
"93",0.3,0.998774924874775,0.000619628766821603,"Deg targeted"
