"","alpha","g_ratio","g_ratio_sd","type"
"1",1.1,0.396073669297713,0,"Betw Targeted"
"2",1.6,0.455575794373609,0,"Betw Targeted"
"3",2.1,0.875733657154422,0,"Betw Targeted"
"4",2.6,0.878769479862376,0,"Betw Targeted"
"5",3.1,0.886055454361465,0,"Betw Targeted"
"6",3.6,0.896984416110099,0,"Betw Targeted"
"7",4.1,0.972677595628415,0,"Betw Targeted"
"8",4.6,0.973284760170006,0,"Betw Targeted"
