"nodes","max.update","n.seeds","threshold","z","time","n.run","cascade.fraction"
10000,100,1,0.26,10,10,1,0.0136
10000,100,1,0.26,10,11,2,0.02
10000,100,1,0.26,10,9,3,0.0114
10000,100,1,0.26,10,15,4,0.0137
10000,100,1,0.26,10,14,5,0.0133
10000,100,1,0.26,10,12,6,0.0131
10000,100,1,0.26,10,8,7,0.0114
10000,100,1,0.26,10,5,8,0.0056
10000,100,1,0.26,10,8,9,0.0077
10000,100,1,0.26,10,9,10,0.011
10000,100,1,0.26,11,9,1,0.0112
10000,100,1,0.26,11,7,2,0.0104
10000,100,1,0.26,11,11,3,0.0077
10000,100,1,0.26,11,9,4,0.0109
10000,100,1,0.26,11,8,5,0.0093
10000,100,1,0.26,11,8,6,0.0084
10000,100,1,0.26,11,14,7,0.0124
10000,100,1,0.26,11,9,8,0.0187
10000,100,1,0.26,11,8,9,0.0148
10000,100,1,0.26,11,12,10,0.0103
10000,100,1,0.26,12,10,1,0.0104
10000,100,1,0.26,12,11,2,0.0111
10000,100,1,0.26,12,7,3,0.0123
10000,100,1,0.26,12,10,4,0.0083
10000,100,1,0.26,12,13,5,0.011
10000,100,1,0.26,12,11,6,0.0071
10000,100,1,0.26,12,5,7,0.0071
10000,100,1,0.26,12,6,8,0.0082
10000,100,1,0.26,12,14,9,0.0122
10000,100,1,0.26,12,7,10,0.0088
10000,100,1,0.26,13,7,1,0.0072
10000,100,1,0.26,13,6,2,0.0077
10000,100,1,0.26,13,6,3,0.0076
10000,100,1,0.26,13,9,4,0.0071
10000,100,1,0.26,13,7,5,0.0086
10000,100,1,0.26,13,9,6,0.0102
10000,100,1,0.26,13,8,7,0.0119
10000,100,1,0.26,13,6,8,0.0088
10000,100,1,0.26,13,6,9,0.0071
10000,100,1,0.26,13,5,10,0.0083
10000,100,1,0.26,14,6,1,0.0069
10000,100,1,0.26,14,6,2,0.0093
10000,100,1,0.26,14,7,3,0.0071
10000,100,1,0.26,14,6,4,0.006
10000,100,1,0.26,14,7,5,0.0079
10000,100,1,0.26,14,8,6,0.0096
10000,100,1,0.26,14,7,7,0.0093
10000,100,1,0.26,14,8,8,0.0075
10000,100,1,0.26,14,7,9,0.0091
10000,100,1,0.26,14,7,10,0.0081
10000,100,1,0.26,15,10,1,0.0104
10000,100,1,0.26,15,6,2,0.0082
10000,100,1,0.26,15,7,3,0.0088
10000,100,1,0.26,15,6,4,0.0072
10000,100,1,0.26,15,6,5,0.0066
10000,100,1,0.26,15,9,6,0.0082
10000,100,1,0.26,15,6,7,0.0078
10000,100,1,0.26,15,7,8,0.0069
10000,100,1,0.26,15,7,9,0.0095
10000,100,1,0.26,15,5,10,0.0043
10000,100,1,0.28,1,11,1,0.01
10000,100,1,0.28,1,15,2,0.0079
10000,100,1,0.28,1,10,3,0.0098
10000,100,1,0.28,1,13,4,0.0108
10000,100,1,0.28,1,11,5,0.0137
10000,100,1,0.28,1,10,6,0.0101
10000,100,1,0.28,1,10,7,0.006
10000,100,1,0.28,1,14,8,0.0181
10000,100,1,0.28,1,14,9,0.0131
10000,100,1,0.28,1,13,10,0.0102
10000,100,1,0.28,2,101,1,0.6744
10000,100,1,0.28,3,71,1,0.9301
10000,100,1,0.28,4,55,1,0.0489
10000,100,1,0.28,4,75,2,0.9794
10000,100,1,0.28,5,8,1,0.0072
10000,100,1,0.28,5,13,2,0.0171
10000,100,1,0.28,5,13,3,0.0126
10000,100,1,0.28,5,9,4,0.0095
10000,100,1,0.28,5,18,5,0.0199
10000,100,1,0.28,5,11,6,0.0126
10000,100,1,0.28,5,21,7,0.0164
10000,100,1,0.28,5,10,8,0.0112
10000,100,1,0.28,5,7,9,0.0067
10000,100,1,0.28,5,13,10,0.0095
10000,100,1,0.28,6,7,1,0.0056
10000,100,1,0.28,6,14,2,0.0222
10000,100,1,0.28,6,14,3,0.0103
10000,100,1,0.28,6,12,4,0.0098
10000,100,1,0.28,6,10,5,0.0069
10000,100,1,0.28,6,17,6,0.015
10000,100,1,0.28,6,14,7,0.0135
10000,100,1,0.28,6,13,8,0.0082
10000,100,1,0.28,6,12,9,0.0117
10000,100,1,0.28,6,10,10,0.0124
10000,100,1,0.28,7,8,1,0.0055
10000,100,1,0.28,7,8,2,0.0055
10000,100,1,0.28,7,7,3,0.0077
